,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Europa,Mars,True,PSO J318.5-22,TRAPPIST-1e,True,B,C,D,E,F,G,P,S,T,G,P,S
6968,0.3037974683544304,0.0,0.0,0.009237187127532777,0.0,0.02254174781419633,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2242,0.31645569620253167,0.0004885879807356738,0.0,0.0,0.03913780792574081,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5399,0.5316455696202531,0.0,0.06275785731056921,0.0,0.02543734380578365,0.008245970248207848,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5605,0.4810126582278481,0.0,0.026297252876262032,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7440,0.3670886075949367,0.0020939484888671737,0.0,0.0,0.0,0.032320888410060915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7578,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1233,0.37974683544303794,0.01940392266350248,0.11068996746385805,0.0,0.3634862549089611,0.10437989474992748,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35,0.25316455696202533,0.0,0.0,0.07449344457687723,0.044180649767940026,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4760,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2999,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7723,0.26582278481012656,0.03482934319815732,0.0,0.008215562744764175,4.4626918957515175e-05,4.1437036423155016e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7213,0.2911392405063291,0.002791931318489565,0.00013416965753194915,0.00038310914353822576,0.014191360228489826,0.058550532465918036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7988,0.22784810126582278,0.0,0.0,0.0002979737783075089,0.03199750089253838,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1851,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2490,0.21518987341772153,0.0,0.0011068996746385804,0.0,0.0024991074616208496,0.02933742178759375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1697,0.2911392405063291,0.0,0.0056686680307248515,0.0,0.024678686183505893,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7180,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
301,0.3670886075949367,0.39889718712919664,6.708482876597457e-05,0.008981781031840627,0.0658693323812924,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6688,0.2911392405063291,0.004467090109583304,0.00013416965753194915,0.0,0.05020528382720457,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1357,0.5569620253164557,0.0,0.006708482876597457,0.0054486633747658775,0.02052838272045698,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1058,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7731,0.3670886075949367,0.003629510714036435,0.0,0.026051421760599353,0.020751517315244557,0.0032735258774292462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
420,0.6962025316455696,0.014657639422070217,0.006205346660852648,0.008002724331687382,0.0026329882184933954,0.0030249036588903162,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6278,0.5949367088607594,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7740,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8325,0.21518987341772153,0.0,0.0,0.026179124808445427,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3913,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6323,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7326,0.22784810126582278,0.022893836811614433,0.0,0.0,0.0010710460549803642,0.0128040442547549,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1973,0.4177215189873418,0.016402596496126194,6.708482876597457e-05,4.256768261535842e-05,0.029007497322384865,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4793,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7919,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7119,0.35443037974683544,0.0,0.089692416060108,0.05572109654350417,0.0008032845412352732,0.0004558074006547052,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2530,0.9113924050632911,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4176,0.3037974683544304,0.04871920150764291,0.0,0.002170951813383279,8.925383791503035e-05,0.00016574814569262006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
778,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6621,0.24050632911392406,0.13694423117191318,0.0,4.256768261535842e-05,0.02860585505176723,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
136,0.5316455696202531,0.07482375933552035,0.0,0.0004256768261535842,0.0,0.003149214768159781,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3136,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7792,0.31645569620253167,0.01039994416137363,0.0,0.008258130427379533,0.032622277757943595,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1498,0.4177215189873418,0.0,0.0008721027739576695,4.256768261535842e-05,0.0014726883255980008,0.10106493183607508,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7474,0.49367088607594933,0.0011865708103580652,0.011203166403917754,0.03013791929167376,0.000758657622277758,0.015165955330874736,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
109,0.810126582278481,0.0,0.0,0.03422441682274817,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1698,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
589,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1089,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7616,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6798,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2695,0.5569620253164557,0.0,0.011773387448428537,0.0,0.00013388075687254553,0.14283346455061535,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4353,0.5189873417721519,0.031688420464856565,0.009962097071747224,0.0,8.925383791503035e-05,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4399,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
972,0.17721518987341772,0.05276750191945278,0.002817562808170932,0.0,0.0003570153516601214,0.004102266605892347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2054,0.7721518987341772,0.0,0.021936739006473686,0.03839604971905329,0.0,0.002817718476774541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5091,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5715,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1638,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
55,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2302,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2567,0.49367088607594933,0.0,0.0,0.0,0.0,0.0375833920358016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8170,0.8354430379746836,0.02470859216863265,0.08851843155670344,0.0,0.052659764369867905,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5331,0.3291139240506329,0.012424094367278565,0.0,0.00012770304784607525,0.0,0.02917167364190113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2267,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2279,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3387,0.5316455696202531,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8483,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1004,0.4430379746835443,0.02896628742932924,0.04454432630060712,0.0,0.0006247768654052124,0.002486222185389301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
788,0.34177215189873417,0.012144901235429608,0.0219031965920907,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5993,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7953,0.5316455696202531,0.05374467788092413,0.0,0.0553805550825813,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8352,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3514,0.2911392405063291,0.0,0.01851541273940898,0.0018729780350757704,0.0,0.027389881075705464,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8499,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6944,0.6962025316455696,0.08627067774132756,0.0,0.0022135194959986377,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4350,0.3291139240506329,0.0,0.01445678059906752,0.0011918951132300357,0.4882631203141735,0.0010773629470020305,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3186,0.3291139240506329,0.00041878969777343477,0.0,0.017027073046143367,8.925383791503035e-05,0.01545601458583682,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1190,0.31645569620253167,0.07566133873106722,3.3542414382987286e-05,0.0028094670526136556,0.0,0.00020718518211577507,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3434,0.25316455696202533,0.09611223563900329,0.008955824640257605,0.001532436574152903,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5046,0.17721518987341772,0.017170377608710825,0.0,0.09164822067086667,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1615,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
508,0.3037974683544304,0.06491240315488239,0.023177808338644214,0.03567171803167035,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2778,0.3924050632911392,0.0,0.02049441518800523,8.513536523071684e-05,0.0001785076758300607,0.0009116148013094104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7517,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1459,0.16455696202531644,0.500593285405179,0.0,0.006683126170611272,0.0008925383791503035,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1469,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
74,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
316,0.2911392405063291,0.1396663642074405,0.0,0.12663885578069128,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4820,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5705,0.43037974683544306,0.029245480561178195,0.0,0.0006385152392303763,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3539,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5810,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5954,0.35443037974683544,0.0,0.0,0.0,0.00026776151374509105,0.4076161272945759,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3917,0.5189873417721519,0.0,0.3174118673062087,0.0,0.045608711174580506,0.06472465089296814,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3025,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4504,0.24050632911392406,0.00013959656592447826,0.0,0.0,0.0004016422706176366,0.03124352546305888,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5385,0.6455696202531646,0.03783066936553361,0.0,0.01532436574152903,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
465,0.5316455696202531,0.08696866057094996,0.0011739845034045551,0.0006810829218457347,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4577,0.25316455696202533,0.025266978432330563,0.0,0.001319598161076111,0.0005355230274901821,0.020014088592383874,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4141,0.24050632911392406,0.0020939484888671737,0.0,0.0017878426698450535,0.1590949660835416,0.0002900592549620851,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6159,0.26582278481012656,0.0,0.001039814845872606,0.08837050910948407,0.0034362727597286686,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5027,0.4810126582278481,0.0,0.0,0.015452068789375106,0.0003123884327026062,0.00012431110926946505,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6701,0.7088607594936709,6.979828296223913e-05,6.708482876597457e-05,0.0,0.004551945733666548,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1726,0.3291139240506329,0.0011865708103580652,0.0,0.06734207389749702,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1703,0.7088607594936709,0.3276331402247505,0.0,0.11327260343946875,0.002275972866833274,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4024,0.5189873417721519,0.0009771759614713477,0.22731694227350485,0.003447982291844032,0.026954659050339166,0.12165913893838312,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3370,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1438,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4575,0.31645569620253167,0.05234871222167935,0.0,0.004639877405074068,0.016422706176365584,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4419,0.8227848101265822,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1624,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1862,0.46835443037974683,0.0,0.10619528393653775,0.0,0.004061049625133881,0.0002486222185389301,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2264,0.21518987341772153,0.007817407691770781,0.001878375205447288,0.014132470628298994,0.0,0.02511084407243194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6609,0.26582278481012656,0.0,0.0,0.0,0.0019189575151731526,0.027638503294244395,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
889,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2511,0.34177215189873417,0.13212814964751868,0.01633515580451481,0.00017027073046143367,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4681,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5634,0.25316455696202533,0.0,0.0,0.0,0.03137272402713317,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2683,0.49367088607594933,0.14846094786068262,0.0,0.0009790567001532436,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2618,0.34177215189873417,6.979828296223913e-05,0.02572703183175125,0.0,0.5847911460192788,0.1515352421994779,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8470,0.31645569620253167,0.48153835415648777,0.00888873981149163,0.0,0.0996965369510889,0.08660340612439399,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4429,0.3291139240506329,0.0,0.0008385603595746821,0.0005533798739996594,0.0004908961085326669,0.041354162350308706,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3854,0.2911392405063291,0.0010469742444335869,3.3542414382987286e-05,0.03307508939213349,0.00013388075687254553,0.00012431110926946505,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7211,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2153,0.34177215189873417,0.0,0.40509173850333746,0.0,0.0033470189218136382,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7949,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2878,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4122,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7861,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7951,0.35443037974683544,0.0,0.002079629691745212,0.00012770304784607525,0.029766154944662622,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4739,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2076,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
383,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5324,0.25316455696202533,0.0008375793955468695,0.005937007345788749,0.047250127703047845,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7184,0.46835443037974683,0.19341104208836463,0.0,0.0002554060956921505,4.4626918957515175e-05,0.00041437036423155015,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
6167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6689,0.5443037974683544,0.0,0.07020427330359238,0.0,0.15213316672616922,0.0012431110926946504,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1010,0.5189873417721519,0.04453130452990856,0.0,0.00566150178784267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7553,0.24050632911392406,0.02477839045159489,0.0,0.0,0.0,0.011768118344176024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,0.569620253164557,0.0,0.005500955958809915,0.0019155457176911288,0.1120581935023206,0.03542866614179754,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4008,0.4050632911392405,0.0,0.0,0.043419036267665585,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6285,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5261,0.4050632911392405,0.00872478537027989,0.029316070170730887,0.0,0.008032845412352732,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3070,0.620253164556962,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5067,0.27848101265822783,0.0,0.025056183544091504,0.00034054146092286734,0.0,0.013011229436870674,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7774,0.35443037974683544,0.12019264326097578,0.16982524402106464,0.0,0.0038825419493038202,0.03812207350930261,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2154,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2129,0.25316455696202533,0.0,0.018247073424345082,4.256768261535842e-05,0.0,0.015663199767952597,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
411,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8591,0.4177215189873418,0.07398617993997347,0.013517592996343876,4.256768261535842e-05,0.0,0.006008370281357477,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2012,0.34177215189873417,0.07998883227472604,0.0,0.0020006810829218454,0.0,0.0043508888244312765,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1818,0.25316455696202533,0.05004536888392545,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6901,0.35443037974683544,0.07391638165701124,0.0,0.0002554060956921505,0.005221349518029276,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2212,0.27848101265822783,0.040413205835136454,0.0,0.011365571258300698,0.0,0.004475199933700742,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5238,0.17721518987341772,0.041180986947721085,0.0003018817294468856,0.0,0.0,0.007955910993245763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7441,0.26582278481012656,0.04467090109583304,0.0,0.006129746296611612,0.0046411995715815784,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7969,0.6455696202531646,0.060724506177148044,0.000939187602723644,0.01183381576706964,0.006872545519457337,0.05337090291302366,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1842,0.34177215189873417,0.0,0.7066045013920101,0.0,0.10924669760799714,0.09501512451829446,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
745,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6214,0.7341772151898734,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1207,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4242,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7580,0.37974683544303794,0.0002791931318489565,0.0,0.01881491571598842,0.10893430917529454,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7573,0.5189873417721519,0.0,0.1078724046556871,0.0,0.01932345590860407,0.021422947830771144,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1936,0.35443037974683544,0.011656313254693934,0.08070304900546742,0.0030223054656904474,0.012629418064976795,0.02693407367505076,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5564,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6711,0.7215189873417721,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1478,0.27848101265822783,0.07105465205555943,0.0033542414382987285,0.0,0.0004016422706176366,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2815,0.26582278481012656,0.0,0.0009056451883406567,0.05027243316873829,0.0,0.021257199685078523,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4004,0.3291139240506329,6.979828296223913e-05,0.04256532385201087,0.20389919972756682,0.012049268118529098,0.21199187834086106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1622,0.5063291139240507,0.05674600404830041,0.0,0.020134513877064532,0.010531952873973582,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5282,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1163,0.4810126582278481,0.02470859216863265,0.0011404420890215677,0.0,0.012986433416636916,0.009489081340902499,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3798,0.26582278481012656,0.00020939484888671738,0.0011404420890215677,0.02554060956921505,0.0,0.0003314962913852401,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1185,0.34177215189873417,0.08913240734277937,0.0,4.256768261535842e-05,0.00044626918957515175,0.00037293332780839516,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5803,0.6455696202531646,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3695,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6790,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5834,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6328,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
